PEOPLE_POSITIVE_CASES_COUNT,REPORT_DATE,CONTINENT_NAME,COUNTRY_ALPHA_3_CODE,COUNTRY_SHORT_NAME,Month
44011,8/10/2020,Asia,BHR,Bahrain,August
30820,8/10/2020,Asia,UZB,Uzbekistan,August
841,8/10/2020,Asia,VNM,Vietnam,August
7745,8/10/2020,Asia,TJK,Tajikistan,August
480,8/10/2020,Asia,TWN,Taiwan,August
288690,8/10/2020,Asia,SAU,Saudi Arabia,August
71713,8/10/2020,Asia,KWT,Kuwait,August
62525,8/10/2020,Asia,ARE,United Arab Emirates,August
25,8/10/2020,Asia,TLS,Timor Leste,August
81580,8/10/2020,Asia,OMN,Oman,August
112947,8/10/2020,Asia,QAT,Qatar,August
251,8/10/2020,Asia,KHM,Cambodia,August
47990,8/10/2020,Asia,JPN,Japan,August
55104,8/10/2020,Asia,SGP,Singapore,August
125396,8/10/2020,Asia,IDN,Indonesia,August
40177,8/10/2020,Asia,KGZ,Kyrgyzstan,August
112722,8/10/2020,Asia,KAZ,Kazakhstan,August
2215074,8/10/2020,Asia,IND,India,August
110,8/10/2020,Asia,BTN,Bhutan,August
284660,8/10/2020,Asia,PAK,Pakistan,August
20,8/10/2020,Asia,LAO,Laos,August
3351,8/10/2020,Asia,THA,Thailand,August
18651,8/10/2020,Asia,PSE,Palestine,August
37054,8/10/2020,Asia,AFG,Afghanistan,August
6517,8/10/2020,Asia,LBN,Lebanon,August
88793,8/10/2020,Asia,CHN,China,August
1188,8/10/2020,Asia,SYR,Syria,August
257600,8/10/2020,Asia,BGD,Bangladesh,August
2844,8/10/2020,Asia,LKA,Sri Lanka,August
129913,8/10/2020,Asia,PHL,Philippines,August
360,8/10/2020,Asia,MMR,Myanmar,August
293,8/10/2020,Asia,MNG,Mongolia,August
255113,8/9/2020,Asia,BGD,Bangladesh,August
284121,8/9/2020,Asia,PAK,Pakistan,August
359,8/9/2020,Asia,MMR,Myanmar,August
111822,8/9/2020,Asia,KAZ,Kazakhstan,August
39919,8/9/2020,Asia,KGZ,Kyrgyzstan,August
20,8/9/2020,Asia,LAO,Laos,August
126885,8/9/2020,Asia,PHL,Philippines,August
81357,8/9/2020,Asia,OMN,Oman,August
287262,8/9/2020,Asia,SAU,Saudi Arabia,August
2841,8/9/2020,Asia,LKA,Sri Lanka,August
25,8/9/2020,Asia,TLS,Timor Leste,August
54929,8/9/2020,Asia,SGP,Singapore,August
480,8/9/2020,Asia,TWN,Taiwan,August
82465,8/9/2020,Asia,ISR,Israel,August
88672,8/9/2020,Asia,CHN,China,August
3351,8/9/2020,Asia,THA,Thailand,August
1246,8/9/2020,Asia,JOR,Jordan,August
293,8/9/2020,Asia,MNG,Mongolia,August
2153010,8/9/2020,Asia,IND,India,August
246,8/9/2020,Asia,KHM,Cambodia,August
324692,8/9/2020,Asia,IRN,Iran,August
71199,8/9/2020,Asia,KWT,Kuwait,August
14598,8/9/2020,Asia,KOR,South Korea,August
37054,8/9/2020,Asia,AFG,Afghanistan,August
4898,8/9/2020,Asia,MDV,Maldives,August
6223,8/9/2020,Asia,LBN,Lebanon,August
147389,8/9/2020,Asia,IRQ,Iraq,August
7706,8/9/2020,Asia,TJK,Tajikistan,August
142,8/9/2020,Asia,BRN,Brunei Darussalam,August
239622,8/9/2020,Asia,TUR,Turkey,August
112650,8/9/2020,Asia,QAT,Qatar,August
812,8/9/2020,Asia,VNM,Vietnam,August
22592,8/9/2020,Asia,NPL,Nepal,August
46783,8/9/2020,Asia,JPN,Japan,August
1800,8/9/2020,Asia,YEM,Yemen,August
62300,8/9/2020,Asia,ARE,United Arab Emirates,August
108,8/9/2020,Asia,BTN,Bhutan,August
9070,8/9/2020,Asia,MYS,Malaysia,August
43629,8/9/2020,Asia,BHR,Bahrain,August
18374,8/9/2020,Asia,PSE,Palestine,August
30197,8/9/2020,Asia,UZB,Uzbekistan,August
1125,8/9/2020,Asia,SYR,Syria,August
123503,8/9/2020,Asia,IDN,Indonesia,August
14562,8/8/2020,Asia,KOR,South Korea,August
22214,8/8/2020,Asia,NPL,Nepal,August
283487,8/8/2020,Asia,PAK,Pakistan,August
112383,8/8/2020,Asia,QAT,Qatar,August
121226,8/8/2020,Asia,IDN,Indonesia,August
144064,8/8/2020,Asia,IRQ,Iraq,August
2839,8/8/2020,Asia,LKA,Sri Lanka,August
252502,8/8/2020,Asia,BGD,Bangladesh,August
108,8/8/2020,Asia,BTN,Bhutan,August
70727,8/8/2020,Asia,KWT,Kuwait,August
293,8/8/2020,Asia,MNG,Mongolia,August
479,8/8/2020,Asia,TWN,Taiwan,August
54797,8/8/2020,Asia,SGP,Singapore,August
20,8/8/2020,Asia,LAO,Laos,August
25,8/8/2020,Asia,TLS,Timor Leste,August
9063,8/8/2020,Asia,MYS,Malaysia,August
789,8/8/2020,Asia,VNM,Vietnam,August
142,8/8/2020,Asia,BRN,Brunei Darussalam,August
3348,8/8/2020,Asia,THA,Thailand,August
246,8/8/2020,Asia,KHM,Cambodia,August
45439,8/8/2020,Asia,JPN,Japan,August
17948,8/8/2020,Asia,PSE,Palestine,August
238450,8/8/2020,Asia,TUR,Turkey,August
285793,8/8/2020,Asia,SAU,Saudi Arabia,August
81067,8/8/2020,Asia,OMN,Oman,August
29459,8/8/2020,Asia,UZB,Uzbekistan,August
37015,8/8/2020,Asia,AFG,Afghanistan,August
43307,8/8/2020,Asia,BHR,Bahrain,August
4769,8/8/2020,Asia,MDV,Maldives,August
122754,8/8/2020,Asia,PHL,Philippines,August
1237,8/8/2020,Asia,JOR,Jordan,August
1796,8/8/2020,Asia,YEM,Yemen,August
109939,8/8/2020,Asia,KAZ,Kazakhstan,August
322567,8/8/2020,Asia,IRN,Iran,August
88580,8/8/2020,Asia,CHN,China,August
62061,8/8/2020,Asia,ARE,United Arab Emirates,August
359,8/8/2020,Asia,MMR,Myanmar,August
80991,8/8/2020,Asia,ISR,Israel,August
7706,8/8/2020,Asia,TJK,Tajikistan,August
1060,8/8/2020,Asia,SYR,Syria,August
5951,8/8/2020,Asia,LBN,Lebanon,August
39587,8/8/2020,Asia,KGZ,Kyrgyzstan,August
2088611,8/8/2020,Asia,IND,India,August
249651,8/7/2020,Asia,BGD,Bangladesh,August
119460,8/7/2020,Asia,PHL,Philippines,August
141,8/7/2020,Asia,BRN,Brunei Darussalam,August
108,8/7/2020,Asia,BTN,Bhutan,August
359,8/7/2020,Asia,MMR,Myanmar,August
14519,8/7/2020,Asia,KOR,South Korea,August
243,8/7/2020,Asia,KHM,Cambodia,August
36937,8/7/2020,Asia,AFG,Afghanistan,August
750,8/7/2020,Asia,VNM,Vietnam,August
70045,8/7/2020,Asia,KWT,Kuwait,August
1767,8/7/2020,Asia,YEM,Yemen,August
9038,8/7/2020,Asia,MYS,Malaysia,August
3345,8/7/2020,Asia,THA,Thailand,August
17434,8/7/2020,Asia,PSE,Palestine,August
1232,8/7/2020,Asia,JOR,Jordan,August
477,8/7/2020,Asia,TWN,Taiwan,August
320117,8/7/2020,Asia,IRN,Iran,August
54555,8/7/2020,Asia,SGP,Singapore,August
4680,8/7/2020,Asia,MDV,Maldives,August
118753,8/7/2020,Asia,IDN,Indonesia,August
42889,8/7/2020,Asia,BHR,Bahrain,August
282645,8/7/2020,Asia,PAK,Pakistan,August
80054,8/7/2020,Asia,ISR,Israel,August
284226,8/7/2020,Asia,SAU,Saudi Arabia,August
7665,8/7/2020,Asia,TJK,Tajikistan,August
2839,8/7/2020,Asia,LKA,Sri Lanka,August
237265,8/7/2020,Asia,TUR,Turkey,August
61845,8/7/2020,Asia,ARE,United Arab Emirates,August
140603,8/7/2020,Asia,IRQ,Iraq,August
39162,8/7/2020,Asia,KGZ,Kyrgyzstan,August
2027074,8/7/2020,Asia,IND,India,August
21750,8/7/2020,Asia,NPL,Nepal,August
80713,8/7/2020,Asia,OMN,Oman,August
5672,8/7/2020,Asia,LBN,Lebanon,August
944,8/7/2020,Asia,SYR,Syria,August
43815,8/7/2020,Asia,JPN,Japan,August
112092,8/7/2020,Asia,QAT,Qatar,August
20,8/7/2020,Asia,LAO,Laos,August
293,8/7/2020,Asia,MNG,Mongolia,August
28809,8/7/2020,Asia,UZB,Uzbekistan,August
25,8/7/2020,Asia,TLS,Timor Leste,August
88460,8/7/2020,Asia,CHN,China,August
107930,8/7/2020,Asia,KAZ,Kazakhstan,August
21390,8/6/2020,Asia,NPL,Nepal,August
7625,8/6/2020,Asia,TJK,Tajikistan,August
28069,8/6/2020,Asia,UZB,Uzbekistan,August
357,8/6/2020,Asia,MMR,Myanmar,August
236112,8/6/2020,Asia,TUR,Turkey,August
317483,8/6/2020,Asia,IRN,Iran,August
61606,8/6/2020,Asia,ARE,United Arab Emirates,August
105,8/6/2020,Asia,BTN,Bhutan,August
42514,8/6/2020,Asia,BHR,Bahrain,August
38659,8/6/2020,Asia,KGZ,Kyrgyzstan,August
1764,8/6/2020,Asia,YEM,Yemen,August
36896,8/6/2020,Asia,AFG,Afghanistan,August
105526,8/6/2020,Asia,KAZ,Kazakhstan,August
9023,8/6/2020,Asia,MYS,Malaysia,August
1964536,8/6/2020,Asia,IND,India,August
25,8/6/2020,Asia,TLS,Timor Leste,August
80286,8/6/2020,Asia,OMN,Oman,August
944,8/6/2020,Asia,SYR,Syria,August
717,8/6/2020,Asia,VNM,Vietnam,August
4594,8/6/2020,Asia,MDV,Maldives,August
14499,8/6/2020,Asia,KOR,South Korea,August
293,8/6/2020,Asia,MNG,Mongolia,August
246674,8/6/2020,Asia,BGD,Bangladesh,August
20,8/6/2020,Asia,LAO,Laos,August
141,8/6/2020,Asia,BRN,Brunei Darussalam,August
16981,8/6/2020,Asia,PSE,Palestine,August
111805,8/6/2020,Asia,QAT,Qatar,August
5417,8/6/2020,Asia,LBN,Lebanon,August
243,8/6/2020,Asia,KHM,Cambodia,August
282824,8/6/2020,Asia,SAU,Saudi Arabia,August
2839,8/6/2020,Asia,LKA,Sri Lanka,August
137556,8/6/2020,Asia,IRQ,Iraq,August
477,8/6/2020,Asia,TWN,Taiwan,August
78324,8/6/2020,Asia,ISR,Israel,August
3330,8/6/2020,Asia,THA,Thailand,August
69425,8/6/2020,Asia,KWT,Kuwait,August
1231,8/6/2020,Asia,JOR,Jordan,August
115980,8/6/2020,Asia,PHL,Philippines,August
281863,8/6/2020,Asia,PAK,Pakistan,August
42263,8/6/2020,Asia,JPN,Japan,August
116871,8/6/2020,Asia,IDN,Indonesia,August
54254,8/6/2020,Asia,SGP,Singapore,August
88328,8/6/2020,Asia,CHN,China,August
38110,8/5/2020,Asia,KGZ,Kyrgyzstan,August
14456,8/5/2020,Asia,KOR,South Korea,August
112593,8/5/2020,Asia,PHL,Philippines,August
244020,8/5/2020,Asia,BGD,Bangladesh,August
115056,8/5/2020,Asia,IDN,Indonesia,August
1224,8/5/2020,Asia,JOR,Jordan,August
293,8/5/2020,Asia,MNG,Mongolia,August
105,8/5/2020,Asia,BTN,Bhutan,August
5062,8/5/2020,Asia,LBN,Lebanon,August
281136,8/5/2020,Asia,PAK,Pakistan,August
111538,8/5/2020,Asia,QAT,Qatar,August
134722,8/5/2020,Asia,IRQ,Iraq,August
25,8/5/2020,Asia,TLS,Timor Leste,August
20,8/5/2020,Asia,LAO,Laos,August
41129,8/5/2020,Asia,JPN,Japan,August
4446,8/5/2020,Asia,MDV,Maldives,August
1760,8/5/2020,Asia,YEM,Yemen,August
9002,8/5/2020,Asia,MYS,Malaysia,August
314786,8/5/2020,Asia,IRN,Iran,August
42132,8/5/2020,Asia,BHR,Bahrain,August
53346,8/5/2020,Asia,SGP,Singapore,August
476,8/5/2020,Asia,TWN,Taiwan,August
141,8/5/2020,Asia,BRN,Brunei Darussalam,August
76642,8/5/2020,Asia,ISR,Israel,August
7583,8/5/2020,Asia,TJK,Tajikistan,August
88206,8/5/2020,Asia,CHN,China,August
2834,8/5/2020,Asia,LKA,Sri Lanka,August
892,8/5/2020,Asia,SYR,Syria,August
3328,8/5/2020,Asia,THA,Thailand,August
281435,8/5/2020,Asia,SAU,Saudi Arabia,August
79159,8/5/2020,Asia,OMN,Oman,August
61352,8/5/2020,Asia,ARE,United Arab Emirates,August
102936,8/5/2020,Asia,KAZ,Kazakhstan,August
672,8/5/2020,Asia,VNM,Vietnam,August
234934,8/5/2020,Asia,TUR,Turkey,August
27314,8/5/2020,Asia,UZB,Uzbekistan,August
356,8/5/2020,Asia,MMR,Myanmar,August
1908254,8/5/2020,Asia,IND,India,August
16628,8/5/2020,Asia,PSE,Palestine,August
243,8/5/2020,Asia,KHM,Cambodia,August
36829,8/5/2020,Asia,AFG,Afghanistan,August
68774,8/5/2020,Asia,KWT,Kuwait,August
21009,8/5/2020,Asia,NPL,Nepal,August
106330,8/4/2020,Asia,PHL,Philippines,August
652,8/4/2020,Asia,VNM,Vietnam,August
24,8/4/2020,Asia,TLS,Timor Leste,August
100075,8/4/2020,Asia,KAZ,Kazakhstan,August
3321,8/4/2020,Asia,THA,Thailand,August
26550,8/4/2020,Asia,UZB,Uzbekistan,August
1855745,8/4/2020,Asia,IND,India,August
39858,8/4/2020,Asia,JPN,Japan,August
111322,8/4/2020,Asia,QAT,Qatar,August
131886,8/4/2020,Asia,IRQ,Iraq,August
847,8/4/2020,Asia,SYR,Syria,August
240,8/4/2020,Asia,KHM,Cambodia,August
103,8/4/2020,Asia,BTN,Bhutan,August
88099,8/4/2020,Asia,CHN,China,August
41835,8/4/2020,Asia,BHR,Bahrain,August
20750,8/4/2020,Asia,NPL,Nepal,August
61163,8/4/2020,Asia,ARE,United Arab Emirates,August
312035,8/4/2020,Asia,IRN,Iran,August
113134,8/4/2020,Asia,IDN,Indonesia,August
9001,8/4/2020,Asia,MYS,Malaysia,August
79159,8/4/2020,Asia,OMN,Oman,August
68299,8/4/2020,Asia,KWT,Kuwait,August
37541,8/4/2020,Asia,KGZ,Kyrgyzstan,August
242102,8/4/2020,Asia,BGD,Bangladesh,August
141,8/4/2020,Asia,BRN,Brunei Darussalam,August
16024,8/4/2020,Asia,PSE,Palestine,August
280093,8/4/2020,Asia,SAU,Saudi Arabia,August
74903,8/4/2020,Asia,ISR,Israel,August
36747,8/4/2020,Asia,AFG,Afghanistan,August
1218,8/4/2020,Asia,JOR,Jordan,August
233851,8/4/2020,Asia,TUR,Turkey,August
4293,8/4/2020,Asia,MDV,Maldives,August
2828,8/4/2020,Asia,LKA,Sri Lanka,August
14423,8/4/2020,Asia,KOR,South Korea,August
53051,8/4/2020,Asia,SGP,Singapore,August
476,8/4/2020,Asia,TWN,Taiwan,August
280461,8/4/2020,Asia,PAK,Pakistan,August
355,8/4/2020,Asia,MMR,Myanmar,August
1738,8/4/2020,Asia,YEM,Yemen,August
20,8/4/2020,Asia,LAO,Laos,August
7538,8/4/2020,Asia,TJK,Tajikistan,August
293,8/4/2020,Asia,MNG,Mongolia,August
5062,8/4/2020,Asia,LBN,Lebanon,August
73025,8/3/2020,Asia,ISR,Israel,August
87985,8/3/2020,Asia,CHN,China,August
3320,8/3/2020,Asia,THA,Thailand,August
1803695,8/3/2020,Asia,IND,India,August
4164,8/3/2020,Asia,MDV,Maldives,August
1734,8/3/2020,Asia,YEM,Yemen,August
232856,8/3/2020,Asia,TUR,Turkey,August
67911,8/3/2020,Asia,KWT,Kuwait,August
111455,8/3/2020,Asia,IDN,Indonesia,August
14389,8/3/2020,Asia,KOR,South Korea,August
25828,8/3/2020,Asia,UZB,Uzbekistan,August
36710,8/3/2020,Asia,AFG,Afghanistan,August
293,8/3/2020,Asia,MNG,Mongolia,August
2823,8/3/2020,Asia,LKA,Sri Lanka,August
20,8/3/2020,Asia,LAO,Laos,August
111107,8/3/2020,Asia,QAT,Qatar,August
52825,8/3/2020,Asia,SGP,Singapore,August
103185,8/3/2020,Asia,PHL,Philippines,August
60999,8/3/2020,Asia,ARE,United Arab Emirates,August
1213,8/3/2020,Asia,JOR,Jordan,August
4885,8/3/2020,Asia,LBN,Lebanon,August
129151,8/3/2020,Asia,IRQ,Iraq,August
7495,8/3/2020,Asia,TJK,Tajikistan,August
309437,8/3/2020,Asia,IRN,Iran,August
278835,8/3/2020,Asia,SAU,Saudi Arabia,August
103,8/3/2020,Asia,BTN,Bhutan,August
240,8/3/2020,Asia,KHM,Cambodia,August
240746,8/3/2020,Asia,BGD,Bangladesh,August
79159,8/3/2020,Asia,OMN,Oman,August
8999,8/3/2020,Asia,MYS,Malaysia,August
280029,8/3/2020,Asia,PAK,Pakistan,August
141,8/3/2020,Asia,BRN,Brunei Darussalam,August
809,8/3/2020,Asia,SYR,Syria,August
98641,8/3/2020,Asia,KAZ,Kazakhstan,August
15780,8/3/2020,Asia,PSE,Palestine,August
37129,8/3/2020,Asia,KGZ,Kyrgyzstan,August
353,8/3/2020,Asia,MMR,Myanmar,August
621,8/3/2020,Asia,VNM,Vietnam,August
24,8/3/2020,Asia,TLS,Timor Leste,August
41536,8/3/2020,Asia,BHR,Bahrain,August
475,8/3/2020,Asia,TWN,Taiwan,August
38072,8/3/2020,Asia,JPN,Japan,August
20332,8/3/2020,Asia,NPL,Nepal,August
590,8/2/2020,Asia,VNM,Vietnam,August
98232,8/2/2020,Asia,PHL,Philippines,August
25040,8/2/2020,Asia,UZB,Uzbekistan,August
110911,8/2/2020,Asia,QAT,Qatar,August
96774,8/2/2020,Asia,KAZ,Kazakhstan,August
102,8/2/2020,Asia,BTN,Bhutan,August
474,8/2/2020,Asia,TWN,Taiwan,August
36081,8/2/2020,Asia,JPN,Japan,August
15555,8/2/2020,Asia,PSE,Palestine,August
3949,8/2/2020,Asia,MDV,Maldives,August
20086,8/2/2020,Asia,NPL,Nepal,August
2815,8/2/2020,Asia,LKA,Sri Lanka,August
109936,8/2/2020,Asia,IDN,Indonesia,August
1194,8/2/2020,Asia,JOR,Jordan,August
239860,8/2/2020,Asia,BGD,Bangladesh,August
72283,8/2/2020,Asia,ISR,Israel,August
24,8/2/2020,Asia,TLS,Timor Leste,August
231869,8/2/2020,Asia,TUR,Turkey,August
20,8/2/2020,Asia,LAO,Laos,August
240,8/2/2020,Asia,KHM,Cambodia,August
52512,8/2/2020,Asia,SGP,Singapore,August
141,8/2/2020,Asia,BRN,Brunei Darussalam,August
67448,8/2/2020,Asia,KWT,Kuwait,August
126704,8/2/2020,Asia,IRQ,Iraq,August
306752,8/2/2020,Asia,IRN,Iran,August
3317,8/2/2020,Asia,THA,Thailand,August
87827,8/2/2020,Asia,CHN,China,August
41190,8/2/2020,Asia,BHR,Bahrain,August
8985,8/2/2020,Asia,MYS,Malaysia,August
353,8/2/2020,Asia,MMR,Myanmar,August
1730,8/2/2020,Asia,YEM,Yemen,August
79159,8/2/2020,Asia,OMN,Oman,August
293,8/2/2020,Asia,MNG,Mongolia,August
7451,8/2/2020,Asia,TJK,Tajikistan,August
277478,8/2/2020,Asia,SAU,Saudi Arabia,August
60760,8/2/2020,Asia,ARE,United Arab Emirates,August
278305,8/2/2020,Asia,PAK,Pakistan,August
14336,8/2/2020,Asia,KOR,South Korea,August
1750723,8/2/2020,Asia,IND,India,August
36719,8/2/2020,Asia,KGZ,Kyrgyzstan,August
36710,8/2/2020,Asia,AFG,Afghanistan,August
4730,8/2/2020,Asia,LBN,Lebanon,August
757,8/2/2020,Asia,SYR,Syria,August
66957,8/1/2020,Asia,KWT,Kuwait,August
24,8/1/2020,Asia,TLS,Timor Leste,August
34372,8/1/2020,Asia,JPN,Japan,August
353,8/1/2020,Asia,MMR,Myanmar,August
79159,8/1/2020,Asia,OMN,Oman,August
1728,8/1/2020,Asia,YEM,Yemen,August
60506,8/1/2020,Asia,ARE,United Arab Emirates,August
3312,8/1/2020,Asia,THA,Thailand,August
738,8/1/2020,Asia,SYR,Syria,August
275905,8/1/2020,Asia,SAU,Saudi Arabia,August
108376,8/1/2020,Asia,IDN,Indonesia,August
239,8/1/2020,Asia,KHM,Cambodia,August
278305,8/1/2020,Asia,PAK,Pakistan,August
40982,8/1/2020,Asia,BHR,Bahrain,August
36710,8/1/2020,Asia,AFG,Afghanistan,August
2815,8/1/2020,Asia,LKA,Sri Lanka,August
304204,8/1/2020,Asia,IRN,Iran,August
237661,8/1/2020,Asia,BGD,Bangladesh,August
52205,8/1/2020,Asia,SGP,Singapore,August
19771,8/1/2020,Asia,NPL,Nepal,August
7409,8/1/2020,Asia,TJK,Tajikistan,August
4555,8/1/2020,Asia,LBN,Lebanon,August
124609,8/1/2020,Asia,IRQ,Iraq,August
1695988,8/1/2020,Asia,IND,India,August
14336,8/1/2020,Asia,KOR,South Korea,August
474,8/1/2020,Asia,TWN,Taiwan,August
87655,8/1/2020,Asia,CHN,China,August
36299,8/1/2020,Asia,KGZ,Kyrgyzstan,August
24304,8/1/2020,Asia,UZB,Uzbekistan,August
141,8/1/2020,Asia,BRN,Brunei Darussalam,August
8976,8/1/2020,Asia,MYS,Malaysia,August
101,8/1/2020,Asia,BTN,Bhutan,August
291,8/1/2020,Asia,MNG,Mongolia,August
1193,8/1/2020,Asia,JOR,Jordan,August
93354,8/1/2020,Asia,PHL,Philippines,August
20,8/1/2020,Asia,LAO,Laos,August
558,8/1/2020,Asia,VNM,Vietnam,August
90367,8/1/2020,Asia,KAZ,Kazakhstan,August
15232,8/1/2020,Asia,PSE,Palestine,August
70970,8/1/2020,Asia,ISR,Israel,August
230873,8/1/2020,Asia,TUR,Turkey,August
3793,8/1/2020,Asia,MDV,Maldives,August
110695,8/1/2020,Asia,QAT,Qatar,August
301530,7/31/2020,Asia,IRN,Iran,July
60506,7/31/2020,Asia,ARE,United Arab Emirates,July
3719,7/31/2020,Asia,MDV,Maldives,July
738,7/31/2020,Asia,SYR,Syria,July
36542,7/31/2020,Asia,AFG,Afghanistan,July
7366,7/31/2020,Asia,TJK,Tajikistan,July
234889,7/31/2020,Asia,BGD,Bangladesh,July
20,7/31/2020,Asia,LAO,Laos,July
19547,7/31/2020,Asia,NPL,Nepal,July
14305,7/31/2020,Asia,KOR,South Korea,July
24,7/31/2020,Asia,TLS,Timor Leste,July
79159,7/31/2020,Asia,OMN,Oman,July
110460,7/31/2020,Asia,QAT,Qatar,July
87489,7/31/2020,Asia,CHN,China,July
33774,7/31/2020,Asia,JPN,Japan,July
278305,7/31/2020,Asia,PAK,Pakistan,July
66529,7/31/2020,Asia,KWT,Kuwait,July
121263,7/31/2020,Asia,IRQ,Iraq,July
89374,7/31/2020,Asia,PHL,Philippines,July
4334,7/31/2020,Asia,LBN,Lebanon,July
51809,7/31/2020,Asia,SGP,Singapore,July
2814,7/31/2020,Asia,LKA,Sri Lanka,July
14838,7/31/2020,Asia,PSE,Palestine,July
509,7/31/2020,Asia,VNM,Vietnam,July
3310,7/31/2020,Asia,THA,Thailand,July
8964,7/31/2020,Asia,MYS,Malaysia,July
229891,7/31/2020,Asia,TUR,Turkey,July
353,7/31/2020,Asia,MMR,Myanmar,July
1638870,7/31/2020,Asia,IND,India,July
1726,7/31/2020,Asia,YEM,Yemen,July
89078,7/31/2020,Asia,KAZ,Kazakhstan,July
291,7/31/2020,Asia,MNG,Mongolia,July
234,7/31/2020,Asia,KHM,Cambodia,July
1191,7/31/2020,Asia,JOR,Jordan,July
40755,7/31/2020,Asia,BHR,Bahrain,July
106336,7/31/2020,Asia,IDN,Indonesia,July
274219,7/31/2020,Asia,SAU,Saudi Arabia,July
23558,7/31/2020,Asia,UZB,Uzbekistan,July
141,7/31/2020,Asia,BRN,Brunei Darussalam,July
35805,7/31/2020,Asia,KGZ,Kyrgyzstan,July
467,7/31/2020,Asia,TWN,Taiwan,July
101,7/31/2020,Asia,BTN,Bhutan,July
70379,7/31/2020,Asia,ISR,Israel,July
14269,7/30/2020,Asia,KOR,South Korea,July
19273,7/30/2020,Asia,NPL,Nepal,July
298909,7/30/2020,Asia,IRN,Iran,July
7320,7/30/2020,Asia,TJK,Tajikistan,July
110153,7/30/2020,Asia,QAT,Qatar,July
141,7/30/2020,Asia,BRN,Brunei Darussalam,July
101,7/30/2020,Asia,BTN,Bhutan,July
1711,7/30/2020,Asia,YEM,Yemen,July
459,7/30/2020,Asia,VNM,Vietnam,July
2811,7/30/2020,Asia,LKA,Sri Lanka,July
291,7/30/2020,Asia,MNG,Mongolia,July
87664,7/30/2020,Asia,KAZ,Kazakhstan,July
22872,7/30/2020,Asia,UZB,Uzbekistan,July
104432,7/30/2020,Asia,IDN,Indonesia,July
232194,7/30/2020,Asia,BGD,Bangladesh,July
65903,7/30/2020,Asia,KWT,Kuwait,July
272590,7/30/2020,Asia,SAU,Saudi Arabia,July
85486,7/30/2020,Asia,PHL,Philippines,July
467,7/30/2020,Asia,TWN,Taiwan,July
234,7/30/2020,Asia,KHM,Cambodia,July
1583792,7/30/2020,Asia,IND,India,July
228924,7/30/2020,Asia,TUR,Turkey,July
36471,7/30/2020,Asia,AFG,Afghanistan,July
40311,7/30/2020,Asia,BHR,Bahrain,July
4205,7/30/2020,Asia,LBN,Lebanon,July
353,7/30/2020,Asia,MMR,Myanmar,July
24,7/30/2020,Asia,TLS,Timor Leste,July
51531,7/30/2020,Asia,SGP,Singapore,July
35223,7/30/2020,Asia,KGZ,Kyrgyzstan,July
68556,7/30/2020,Asia,ISR,Israel,July
717,7/30/2020,Asia,SYR,Syria,July
78569,7/30/2020,Asia,OMN,Oman,July
59921,7/30/2020,Asia,ARE,United Arab Emirates,July
1187,7/30/2020,Asia,JOR,Jordan,July
3304,7/30/2020,Asia,THA,Thailand,July
20,7/30/2020,Asia,LAO,Laos,July
32459,7/30/2020,Asia,JPN,Japan,July
14458,7/30/2020,Asia,PSE,Palestine,July
277402,7/30/2020,Asia,PAK,Pakistan,July
3567,7/30/2020,Asia,MDV,Maldives,July
8956,7/30/2020,Asia,MYS,Malaysia,July
118300,7/30/2020,Asia,IRQ,Iraq,July
87213,7/30/2020,Asia,CHN,China,July
109880,7/29/2020,Asia,QAT,Qatar,July
65149,7/29/2020,Asia,KWT,Kuwait,July
36471,7/29/2020,Asia,AFG,Afghanistan,July
7276,7/29/2020,Asia,TJK,Tajikistan,July
1695,7/29/2020,Asia,YEM,Yemen,July
8943,7/29/2020,Asia,MYS,Malaysia,July
296273,7/29/2020,Asia,IRN,Iran,July
102051,7/29/2020,Asia,IDN,Indonesia,July
2810,7/29/2020,Asia,LKA,Sri Lanka,July
86990,7/29/2020,Asia,CHN,China,July
1182,7/29/2020,Asia,JOR,Jordan,July
34592,7/29/2020,Asia,KGZ,Kyrgyzstan,July
3298,7/29/2020,Asia,THA,Thailand,July
433,7/29/2020,Asia,VNM,Vietnam,July
83673,7/29/2020,Asia,PHL,Philippines,July
276288,7/29/2020,Asia,PAK,Pakistan,July
24,7/29/2020,Asia,TLS,Timor Leste,July
291,7/29/2020,Asia,MNG,Mongolia,July
66555,7/29/2020,Asia,ISR,Israel,July
227982,7/29/2020,Asia,TUR,Turkey,July
59546,7/29/2020,Asia,ARE,United Arab Emirates,July
22169,7/29/2020,Asia,UZB,Uzbekistan,July
31333,7/29/2020,Asia,JPN,Japan,July
86192,7/29/2020,Asia,KAZ,Kazakhstan,July
226,7/29/2020,Asia,KHM,Cambodia,July
77904,7/29/2020,Asia,OMN,Oman,July
1531669,7/29/2020,Asia,IND,India,July
13938,7/29/2020,Asia,PSE,Palestine,July
4023,7/29/2020,Asia,LBN,Lebanon,July
115332,7/29/2020,Asia,IRQ,Iraq,July
351,7/29/2020,Asia,MMR,Myanmar,July
51197,7/29/2020,Asia,SGP,Singapore,July
270831,7/29/2020,Asia,SAU,Saudi Arabia,July
99,7/29/2020,Asia,BTN,Bhutan,July
467,7/29/2020,Asia,TWN,Taiwan,July
39921,7/29/2020,Asia,BHR,Bahrain,July
14251,7/29/2020,Asia,KOR,South Korea,July
